TransactionID,CustomerID,ProductID,QuantityPurchased,TransactionDate,Price
2840,1,132,2,2023-04-29,12.98
2841,147,179,2,2023-04-29,85.91
2842,287,85,4,2023-04-29,99.81
2843,976,195,1,2023-04-29,71.6
2844,654,45,3,2023-04-29,34.44
2845,53,136,3,2023-04-29,73.53
2846,304,87,1,2023-04-29,84.97
2847,69,16,4,2023-04-29,87.93
2848,361,77,3,2023-04-29,86.32
2849,602,195,1,2023-04-29,71.6
2850,958,9,4,2023-04-29,15.23
2851,220,60,3,2023-04-29,67.3
2852,962,78,2,2023-04-29,92.83
2853,704,77,2,2023-04-29,86.32
2854,966,71,4,2023-04-29,53.74
2855,575,15,2,2023-04-29,46.59
2856,585,71,4,2023-04-29,53.74
2857,161,102,1,2023-04-30,64.32
2858,681,169,1,2023-04-30,53.88
2859,89,22,3,2023-04-30,23.28
2860,688,152,4,2023-04-30,63.79
2861,781,113,3,2023-04-30,30.98
2862,585,172,3,2023-04-30,85.78
2863,757,1,1,2023-04-30,46.11
2864,589,10,3,2023-04-30,57.39
2865,159,110,2,2023-04-30,25.42
2866,489,200,3,2023-04-30,93.91
2867,971,184,4,2023-04-30,51.99
2868,324,113,2,2023-04-30,30.98
2869,610,50,1,2023-04-30,67.71
2870,381,12,4,2023-04-30,87.46
2871,102,89,2,2023-04-30,72.22
2872,494,188,4,2023-04-30,36.22
2873,644,154,2,2023-04-30,45.85
2874,614,112,4,2023-04-30,11.95
2875,19,78,4,2023-04-30,92.83
2876,454,169,2,2023-04-30,53.88
2877,482,164,1,2023-04-30,10.36
2878,594,121,1,2023-04-30,59.81
2879,397,23,4,2023-04-30,41.4
2880,279,171,4,2023-04-30,69.05
2881,851,134,1,2023-05-01,52.27
2882,365,197,1,2023-05-01,23.76
2883,331,171,3,2023-05-01,69.05
2884,641,25,1,2023-05-01,90.34
2885,344,18,4,2023-05-01,99.35
2886,822,190,2,2023-05-01,92.82
2887,455,141,1,2023-05-01,85.04
2888,601,43,3,2023-05-01,33.47
2889,725,78,3,2023-05-01,92.83
2890,655,28,3,2023-05-01,92.56
2891,65,146,2,2023-05-01,11.09
2892,76,59,1,2023-05-01,51.94
2893,711,188,1,2023-05-01,36.22
2894,143,63,1,2023-05-01,65.49
2895,917,185,2,2023-05-01,90.8
2896,915,92,2,2023-05-01,91.03
2897,828,179,4,2023-05-01,85.91
2898,605,56,3,2023-05-01,70.21
2899,473,155,3,2023-05-01,38.72
2900,417,160,1,2023-05-01,85.88
2901,305,111,2,2023-05-01,85.44
2902,736,137,2,2023-05-01,45.43
2903,497,68,1,2023-05-01,42.59
2904,291,46,1,2023-05-01,12.99
2905,940,67,4,2023-05-02,64.75
2906,102,154,3,2023-05-02,45.85
2907,986,136,3,2023-05-02,73.53
2908,267,6,3,2023-05-02,91.73
2909,867,24,4,2023-05-02,84.69
2910,968,176,1,2023-05-02,90.0
2911,622,94,1,2023-05-02,66.29
2912,974,173,3,2023-05-02,74.83
2913,842,13,3,2023-05-02,18.78
2914,962,197,4,2023-05-02,23.76
2915,942,25,2,2023-05-02,90.34
2916,777,148,2,2023-05-02,67.98
2917,3,118,3,2023-05-02,14.55
2918,85,82,4,2023-05-02,72.65
2919,794,111,3,2023-05-02,85.44
2920,328,82,2,2023-05-02,72.65
2921,816,66,3,2023-05-02,10.05
2922,450,45,2,2023-05-02,34.44
2923,454,114,2,2023-05-02,78.16
2924,924,175,2,2023-05-02,28.05
2925,629,63,1,2023-05-02,65.49
2926,221,76,1,2023-05-02,94.25
2927,154,114,3,2023-05-02,78.16
2928,665,111,2,2023-05-02,85.44
2929,12,183,1,2023-05-03,32.66
2930,133,147,3,2023-05-03,53.98
2931,994,35,3,2023-05-03,11.56
2932,304,53,3,2023-05-03,26.27
2933,293,26,3,2023-05-03,26.82
2934,975,14,3,2023-05-03,31.64
2935,300,118,4,2023-05-03,14.55
2936,740,45,2,2023-05-03,34.44
2937,783,172,3,2023-05-03,85.78
2938,43,193,4,2023-05-03,82.2
2939,944,51,2,2023-05-03,9312.0
2940,343,171,1,2023-05-03,69.05
2941,326,119,3,2023-05-03,90.33
2942,814,151,4,2023-05-03,78.87
2943,498,184,1,2023-05-03,51.99
2944,364,19,4,2023-05-03,96.33
2945,891,82,2,2023-05-03,72.65
2946,427,76,2,2023-05-03,94.25
2947,21,183,1,2023-05-03,32.66
2948,407,92,4,2023-05-03,91.03
2949,619,188,3,2023-05-03,36.22
2950,336,187,3,2023-05-03,84.34
2951,815,33,1,2023-05-03,61.99
2952,117,147,1,2023-05-03,53.98
2953,124,28,1,2023-05-04,92.56
2954,399,123,4,2023-05-04,25.18
2955,793,180,3,2023-05-04,94.76
2956,804,126,3,2023-05-04,15.19
2957,715,177,3,2023-05-04,39.0
2958,51,37,1,2023-05-04,58.92
2959,783,154,3,2023-05-04,45.85
2960,324,99,2,2023-05-04,44.37
2961,789,98,1,2023-05-04,30.55
2962,141,127,3,2023-05-04,94.35
2963,470,168,4,2023-05-04,71.14
2964,787,80,1,2023-05-04,58.28
2965,802,38,2,2023-05-04,52.63
2966,334,77,2,2023-05-04,86.32
2967,893,126,4,2023-05-04,15.19
2968,964,87,4,2023-05-04,84.97
2969,373,54,1,2023-05-04,82.01
2970,564,150,1,2023-05-04,44.32
2971,494,16,2,2023-05-04,87.93
2972,539,28,4,2023-05-04,92.56
2973,669,163,1,2023-05-04,50.61
2974,751,188,2,2023-05-04,36.22
2975,156,173,4,2023-05-04,74.83
2976,291,46,2,2023-05-04,12.99
2977,648,72,3,2023-05-05,46.64
2978,144,183,4,2023-05-05,32.66
2979,106,85,1,2023-05-05,99.81
2980,420,26,1,2023-05-05,26.82
2981,670,85,3,2023-05-05,99.81
2982,658,153,4,2023-05-05,93.43
2983,2,65,2,2023-05-05,17.19
2984,945,134,1,2023-05-05,52.27
2985,589,151,3,2023-05-05,78.87
2986,644,115,3,2023-05-05,62.75
2987,90,64,4,2023-05-05,31.05
2988,345,87,4,2023-05-05,84.97
2989,350,171,1,2023-05-05,69.05
2990,459,107,3,2023-05-05,72.89
2991,263,151,2,2023-05-05,78.87
2992,351,96,3,2023-05-05,99.06
2993,108,158,2,2023-05-05,22.27
2994,586,77,2,2023-05-05,86.32
2995,39,146,1,2023-05-05,11.09
2996,909,87,3,2023-05-05,84.97
2997,159,149,2,2023-05-05,92.64
2998,583,57,4,2023-05-05,84.9
2999,959,103,2,2023-05-05,93.81
3000,312,151,4,2023-05-05,78.87
3001,241,91,4,2023-05-06,80.7
3002,938,45,3,2023-05-06,34.44
3003,445,172,4,2023-05-06,85.78
3004,298,88,2,2023-05-06,72.79
3005,952,115,4,2023-05-06,62.75
3006,36,47,3,2023-05-06,56.53
3007,84,168,1,2023-05-06,71.14
3008,452,179,2,2023-05-06,85.91
3009,886,170,2,2023-05-06,13.65
3010,775,135,3,2023-05-06,16.89
3011,822,50,3,2023-05-06,67.71
3012,385,176,3,2023-05-06,90.0
3013,172,84,3,2023-05-06,74.47
3014,376,91,2,2023-05-06,80.7
3015,685,134,1,2023-05-06,52.27
3016,362,91,4,2023-05-06,80.7
3017,559,137,4,2023-05-06,45.43
3018,891,109,1,2023-05-06,11.12
3019,141,57,1,2023-05-06,84.9
3020,887,31,1,2023-05-06,51.2
3021,918,21,3,2023-05-06,14.29
3022,118,90,2,2023-05-06,39.33
3023,277,40,2,2023-05-06,24.03
3024,726,112,2,2023-05-06,11.95
3025,220,45,3,2023-05-07,34.44
3026,905,77,2,2023-05-07,86.32
3027,26,177,3,2023-05-07,39.0
3028,521,87,2,2023-05-07,84.97
3029,783,148,1,2023-05-07,67.98
3030,10,101,4,2023-05-07,16.85
3031,984,117,4,2023-05-07,77.15
3032,378,92,3,2023-05-07,91.03
3033,633,145,2,2023-05-07,66.0
3034,637,28,4,2023-05-07,92.56
3035,682,169,1,2023-05-07,53.88
3036,584,194,1,2023-05-07,57.65
3037,152,25,1,2023-05-07,90.34
3038,720,58,3,2023-05-07,61.64
3039,49,41,3,2023-05-07,27.03
3040,154,134,2,2023-05-07,52.27
3041,859,75,1,2023-05-07,96.74
3042,293,38,2,2023-05-07,52.63
3043,580,134,2,2023-05-07,52.27
3044,50,173,1,2023-05-07,74.83
3045,664,75,2,2023-05-07,96.74
3046,531,142,4,2023-05-07,45.55
3047,612,66,3,2023-05-07,10.05
3048,60,168,2,2023-05-07,71.14
3049,167,3,1,2023-05-08,78.72
3050,202,117,3,2023-05-08,77.15
3051,857,99,3,2023-05-08,44.37
3052,146,152,2,2023-05-08,63.79
3053,915,19,4,2023-05-08,96.33
3054,676,146,2,2023-05-08,11.09
3055,970,192,4,2023-05-08,42.85
3056,993,116,3,2023-05-08,80.45
3057,439,125,2,2023-05-08,53.93
3058,242,88,1,2023-05-08,72.79
3059,581,35,2,2023-05-08,11.56
3060,687,190,4,2023-05-08,92.82
3061,561,1,4,2023-05-08,46.11
3062,483,153,2,2023-05-08,93.43
3063,108,173,4,2023-05-08,74.83
3064,226,177,3,2023-05-08,39.0
3065,673,126,2,2023-05-08,15.19
3066,631,89,4,2023-05-08,72.22
3067,661,144,2,2023-05-08,30.49
3068,977,147,2,2023-05-08,53.98
3069,662,151,1,2023-05-08,78.87
3070,432,25,2,2023-05-08,90.34
3071,805,16,1,2023-05-08,87.93
3072,655,182,4,2023-05-08,30.83
3073,419,73,1,2023-05-09,68.55
3074,988,129,1,2023-05-09,72.93
3075,455,42,1,2023-05-09,82.72
3076,160,147,3,2023-05-09,53.98
3077,523,162,1,2023-05-09,87.55
3078,650,80,2,2023-05-09,58.28
3079,969,104,1,2023-05-09,86.53
3080,590,183,2,2023-05-09,32.66
3081,77,146,1,2023-05-09,11.09
3082,509,34,3,2023-05-09,49.48
3083,441,89,4,2023-05-09,72.22
3084,254,125,1,2023-05-09,53.93
3085,921,45,1,2023-05-09,34.44
3086,770,134,3,2023-05-09,52.27
3087,320,21,1,2023-05-09,14.29
3088,803,122,2,2023-05-09,67.99
3089,263,70,1,2023-05-09,43.77
3090,597,96,1,2023-05-09,99.06
3091,658,105,4,2023-05-09,16.09
3092,835,48,4,2023-05-09,27.7
3093,554,39,1,2023-05-09,95.92
3094,374,31,3,2023-05-09,51.2
3095,637,10,4,2023-05-09,57.39
3096,167,30,1,2023-05-09,19.32
3097,937,18,4,2023-05-10,99.35
3098,753,188,1,2023-05-10,36.22
3099,459,88,4,2023-05-10,72.79
3100,999,125,4,2023-05-10,53.93
3101,280,73,2,2023-05-10,68.55
3102,700,15,1,2023-05-10,46.59
3103,302,4,1,2023-05-10,22.06
3104,531,191,1,2023-05-10,48.47
3105,580,168,1,2023-05-10,71.14
3106,218,9,4,2023-05-10,15.23
3107,102,109,2,2023-05-10,11.12
3108,554,137,2,2023-05-10,45.43
3109,288,154,3,2023-05-10,45.85
3110,167,132,1,2023-05-10,12.98
3111,621,16,3,2023-05-10,87.93
3112,36,143,4,2023-05-10,60.78
3113,744,99,3,2023-05-10,44.37
3114,741,121,1,2023-05-10,59.81
3115,353,52,2,2023-05-10,80.47
3116,676,69,2,2023-05-10,77.71
3117,899,5,1,2023-05-10,17.97
3118,73,20,4,2023-05-10,10.53
3119,648,79,1,2023-05-10,50.42
3120,353,146,4,2023-05-10,11.09
3121,891,111,2,2023-05-11,85.44
3122,70,2,4,2023-05-11,81.6
3123,425,93,1,2023-05-11,29.67
3124,999,13,1,2023-05-11,18.78
3125,708,4,1,2023-05-11,22.06
3126,781,170,4,2023-05-11,13.65
3127,561,109,4,2023-05-11,11.12
3128,828,74,4,2023-05-11,42.05
3129,642,189,2,2023-05-11,82.77
3130,956,95,3,2023-05-11,45.29
3131,517,105,3,2023-05-11,16.09
3132,428,8,1,2023-05-11,87.2
3133,539,67,2,2023-05-11,64.75
3134,160,191,4,2023-05-11,48.47
3135,149,110,1,2023-05-11,25.42
3136,776,9,2,2023-05-11,15.23
3137,230,117,1,2023-05-11,77.15
3138,712,11,2,2023-05-11,58.55
3139,562,99,2,2023-05-11,44.37
3140,67,42,3,2023-05-11,82.72
3141,812,141,1,2023-05-11,85.04
3142,381,164,4,2023-05-11,10.36
3143,58,120,3,2023-05-11,30.43
3144,259,141,3,2023-05-11,85.04
3145,342,12,4,2023-05-12,87.46
3146,838,37,2,2023-05-12,58.92
3147,130,74,4,2023-05-12,42.05
3148,727,73,1,2023-05-12,68.55
3149,172,52,4,2023-05-12,80.47
3150,770,199,2,2023-05-12,27.62
3151,614,130,4,2023-05-12,57.27
3152,209,56,2,2023-05-12,70.21
3153,803,60,2,2023-05-12,67.3
3154,354,23,1,2023-05-12,41.4
3155,471,103,4,2023-05-12,93.81
3156,798,40,4,2023-05-12,24.03
3157,116,64,1,2023-05-12,31.05
3158,264,85,2,2023-05-12,99.81
3159,662,151,4,2023-05-12,78.87
3160,812,157,1,2023-05-12,14.43
3161,442,179,2,2023-05-12,85.91
3162,548,197,1,2023-05-12,23.76
3163,453,89,4,2023-05-12,72.22
3164,845,31,1,2023-05-12,51.2
3165,477,178,3,2023-05-12,11.21
3166,287,20,2,2023-05-12,10.53
3167,303,183,3,2023-05-12,32.66
3168,311,130,3,2023-05-12,57.27
3169,208,153,2,2023-05-13,93.43
3170,618,13,2,2023-05-13,18.78
3171,446,122,1,2023-05-13,67.99
3172,670,103,2,2023-05-13,93.81
3173,633,106,3,2023-05-13,99.41
3174,55,119,3,2023-05-13,90.33
3175,912,70,4,2023-05-13,43.77
3176,12,195,2,2023-05-13,71.6
3177,657,186,3,2023-05-13,23.46
3178,400,99,4,2023-05-13,44.37
3179,908,82,4,2023-05-13,72.65
3180,648,75,1,2023-05-13,96.74
3181,980,118,3,2023-05-13,14.55
3182,515,84,1,2023-05-13,74.47
3183,656,192,3,2023-05-13,42.85
3184,542,69,1,2023-05-13,77.71
3185,237,59,1,2023-05-13,51.94
3186,279,188,2,2023-05-13,36.22
3187,348,126,1,2023-05-13,15.19
3188,627,111,2,2023-05-13,85.44
3189,104,62,4,2023-05-13,26.43
3190,630,144,3,2023-05-13,30.49
3191,517,128,4,2023-05-13,62.76
3192,980,105,3,2023-05-13,16.09
3193,872,68,4,2023-05-14,42.59
3194,248,15,3,2023-05-14,46.59
3195,364,183,1,2023-05-14,32.66
3196,321,35,3,2023-05-14,11.56
3197,633,183,3,2023-05-14,32.66
3198,286,14,4,2023-05-14,31.64
3199,149,177,4,2023-05-14,39.0
3200,84,102,4,2023-05-14,64.32
3201,966,100,2,2023-05-14,68.85
3202,406,7,2,2023-05-14,58.2
3203,978,30,3,2023-05-14,19.32
3204,456,49,3,2023-05-14,78.21
3205,743,144,1,2023-05-14,30.49
3206,800,111,1,2023-05-14,85.44
3207,161,179,3,2023-05-14,85.91
3208,784,72,2,2023-05-14,46.64
3209,460,80,3,2023-05-14,58.28
3210,550,83,1,2023-05-14,90.16
3211,500,42,2,2023-05-14,82.72
3212,738,17,2,2023-05-14,94.5
3213,509,191,1,2023-05-14,48.47
3214,654,173,3,2023-05-14,74.83
3215,804,7,4,2023-05-14,58.2
3216,481,155,3,2023-05-14,38.72
3217,663,10,3,2023-05-15,57.39
3218,114,34,1,2023-05-15,49.48
3219,749,36,2,2023-05-15,99.46
3220,578,153,1,2023-05-15,93.43
3221,361,6,3,2023-05-15,91.73
3222,341,152,4,2023-05-15,63.79
3223,770,146,4,2023-05-15,11.09
3224,987,134,4,2023-05-15,52.27
3225,761,29,1,2023-05-15,51.74
3226,969,126,2,2023-05-15,15.19
3227,449,153,1,2023-05-15,93.43
3228,843,183,4,2023-05-15,32.66
3229,835,81,3,2023-05-15,76.79
3230,180,174,2,2023-05-15,84.7
3231,702,152,1,2023-05-15,63.79
3232,407,75,1,2023-05-15,96.74
3233,666,26,2,2023-05-15,26.82
3234,196,127,2,2023-05-15,94.35
3235,466,115,3,2023-05-15,62.75
3236,311,126,2,2023-05-15,15.19
3237,262,28,3,2023-05-15,92.56
3238,419,131,4,2023-05-15,85.13
3239,406,75,4,2023-05-15,96.74
3240,939,166,1,2023-05-15,26.81
3241,143,189,4,2023-05-16,82.77
3242,342,78,4,2023-05-16,92.83
3243,316,179,3,2023-05-16,85.91
3244,101,90,1,2023-05-16,39.33
3245,244,176,2,2023-05-16,90.0
3246,490,21,1,2023-05-16,14.29
3247,12,54,4,2023-05-16,82.01
3248,239,184,2,2023-05-16,51.99
3249,561,103,1,2023-05-16,93.81
3250,42,59,1,2023-05-16,51.94
3251,678,72,1,2023-05-16,46.64
3252,594,179,1,2023-05-16,85.91
3253,429,20,3,2023-05-16,10.53
3254,803,112,1,2023-05-16,11.95
3255,158,59,4,2023-05-16,51.94
3256,216,71,4,2023-05-16,53.74
3257,670,137,3,2023-05-16,45.43
3258,462,109,2,2023-05-16,11.12
3259,134,129,2,2023-05-16,72.93
3260,67,157,4,2023-05-16,14.43
3261,848,191,4,2023-05-16,48.47
3262,7,200,3,2023-05-16,93.91
3263,948,56,2,2023-05-16,70.21
3264,526,196,2,2023-05-16,66.05
3265,73,35,1,2023-05-17,11.56
3266,399,123,1,2023-05-17,25.18
3267,405,131,1,2023-05-17,85.13
3268,675,104,3,2023-05-17,86.53
3269,578,7,4,2023-05-17,58.2
3270,859,27,3,2023-05-17,65.77
3271,130,1,2,2023-05-17,46.11
3272,931,199,4,2023-05-17,27.62
3273,466,172,1,2023-05-17,85.78
3274,206,87,3,2023-05-17,84.97
3275,788,41,3,2023-05-17,27.03
3276,978,123,1,2023-05-17,25.18
3277,768,75,3,2023-05-17,96.74
3278,266,42,1,2023-05-17,82.72
3279,537,117,2,2023-05-17,77.15
3280,962,161,4,2023-05-17,10.95
3281,793,178,2,2023-05-17,11.21
3282,253,63,2,2023-05-17,65.49
3283,822,165,1,2023-05-17,46.15
3284,289,187,3,2023-05-17,84.34
3285,164,127,2,2023-05-17,94.35
3286,95,176,2,2023-05-17,90.0
3287,782,133,2,2023-05-17,34.15
3288,833,48,3,2023-05-17,27.7
3289,110,3,3,2023-05-18,78.72
3290,336,116,1,2023-05-18,80.45
3291,822,175,2,2023-05-18,28.05
3292,238,190,4,2023-05-18,92.82
3293,381,99,3,2023-05-18,44.37
3294,436,116,1,2023-05-18,80.45
3295,899,14,2,2023-05-18,31.64
3296,483,191,4,2023-05-18,48.47
3297,937,112,3,2023-05-18,11.95
3298,902,61,4,2023-05-18,36.82
3299,25,159,3,2023-05-18,17.42
3300,653,95,1,2023-05-18,45.29
3301,117,17,4,2023-05-18,94.5
3302,482,124,2,2023-05-18,97.86
3303,392,24,2,2023-05-18,84.69
3304,917,116,3,2023-05-18,80.45
3305,994,151,2,2023-05-18,78.87
3306,964,82,4,2023-05-18,72.65
3307,537,50,1,2023-05-18,67.71
3308,79,79,3,2023-05-18,50.42
3309,580,79,4,2023-05-18,50.42
3310,173,70,3,2023-05-18,43.77
3311,956,27,1,2023-05-18,65.77
3312,12,15,3,2023-05-18,46.59
3313,800,50,2,2023-05-19,67.71
3314,128,36,2,2023-05-19,99.46
3315,608,8,3,2023-05-19,87.2
3316,92,79,1,2023-05-19,50.42
3317,653,131,1,2023-05-19,85.13
3318,543,190,2,2023-05-19,92.82
3319,846,47,1,2023-05-19,56.53
3320,532,105,3,2023-05-19,16.09
3321,658,98,4,2023-05-19,30.55
3322,989,96,3,2023-05-19,99.06
3323,828,189,2,2023-05-19,82.77
3324,447,160,2,2023-05-19,85.88
3325,390,116,2,2023-05-19,80.45
3326,672,13,1,2023-05-19,18.78
3327,861,1,3,2023-05-19,46.11
3328,43,34,4,2023-05-19,49.48
3329,254,190,3,2023-05-19,92.82
3330,130,79,4,2023-05-19,50.42
3331,60,78,3,2023-05-19,92.83
3332,663,121,2,2023-05-19,59.81
3333,467,93,4,2023-05-19,29.67
3334,287,98,3,2023-05-19,30.55
3335,517,82,1,2023-05-19,72.65
3336,467,199,1,2023-05-19,27.62
3337,930,159,3,2023-05-20,17.42
3338,778,192,2,2023-05-20,42.85
3339,345,153,4,2023-05-20,93.43
3340,642,38,3,2023-05-20,52.63
3341,382,14,1,2023-05-20,31.64
3342,779,136,4,2023-05-20,73.53
3343,690,91,1,2023-05-20,80.7
3344,253,54,1,2023-05-20,82.01
3345,927,130,3,2023-05-20,57.27
3346,56,101,1,2023-05-20,16.85
3347,463,89,4,2023-05-20,72.22
3348,457,56,2,2023-05-20,70.21
3349,983,94,3,2023-05-20,66.29
3350,83,93,4,2023-05-20,29.67
3351,905,84,3,2023-05-20,74.47
3352,99,85,1,2023-05-20,99.81
3353,149,189,1,2023-05-20,82.77
3354,329,22,4,2023-05-20,23.28
3355,156,35,4,2023-05-20,11.56
3356,190,16,2,2023-05-20,87.93
3357,494,50,4,2023-05-20,67.71
3358,883,122,4,2023-05-20,67.99
3359,263,128,3,2023-05-20,62.76
3360,80,113,1,2023-05-20,30.98
3361,400,171,4,2023-05-21,69.05
3362,764,17,2,2023-05-21,94.5
3363,609,80,4,2023-05-21,58.28
3364,260,186,1,2023-05-21,23.46
3365,772,130,4,2023-05-21,57.27
3366,615,132,3,2023-05-21,12.98
3367,552,85,1,2023-05-21,99.81
3368,785,167,4,2023-05-21,66.2
3369,101,94,3,2023-05-21,66.29
3370,359,134,1,2023-05-21,52.27
3371,380,81,4,2023-05-21,76.79
3372,820,69,3,2023-05-21,77.71
3373,221,69,2,2023-05-21,77.71
3374,820,148,3,2023-05-21,67.98
3375,420,192,2,2023-05-21,42.85
3376,124,16,4,2023-05-21,87.93
3377,422,51,3,2023-05-21,9312.0
3378,231,105,2,2023-05-21,16.09
3379,690,165,1,2023-05-21,46.15
3380,63,197,3,2023-05-21,23.76
3381,485,170,4,2023-05-21,13.65
3382,628,185,1,2023-05-21,90.8
3383,703,66,2,2023-05-21,10.05
3384,574,9,3,2023-05-21,15.23
3385,768,107,3,2023-05-22,72.89
3386,483,100,4,2023-05-22,68.85
3387,519,86,1,2023-05-22,41.37
3388,155,64,3,2023-05-22,31.05
3389,92,22,3,2023-05-22,23.28
3390,982,162,1,2023-05-22,87.55
3391,526,183,3,2023-05-22,32.66
3392,455,157,1,2023-05-22,14.43
3393,741,166,1,2023-05-22,26.81
3394,598,110,1,2023-05-22,25.42
3395,645,97,4,2023-05-22,53.09
3396,510,18,1,2023-05-22,99.35
3397,183,71,1,2023-05-22,53.74
3398,386,193,2,2023-05-22,82.2
3399,574,127,2,2023-05-22,94.35
3400,731,97,4,2023-05-22,53.09
3401,405,1,1,2023-05-22,46.11
3402,246,132,2,2023-05-22,12.98
3403,742,4,2,2023-05-22,22.06
3404,591,125,3,2023-05-22,53.93
3405,661,82,1,2023-05-22,72.65
3406,650,27,2,2023-05-22,65.77
3407,471,171,4,2023-05-22,69.05
3408,826,59,3,2023-05-22,51.94
3409,888,32,3,2023-05-23,43.82
3410,423,161,1,2023-05-23,10.95
3411,901,28,1,2023-05-23,92.56
3412,65,106,3,2023-05-23,99.41
3413,13,105,4,2023-05-23,16.09
3414,213,183,1,2023-05-23,32.66
3415,986,188,1,2023-05-23,36.22
3416,242,70,3,2023-05-23,43.77
3417,493,62,3,2023-05-23,26.43
3418,213,34,1,2023-05-23,49.48
3419,693,87,2,2023-05-23,84.97
3420,338,114,1,2023-05-23,78.16
3421,997,106,2,2023-05-23,99.41
3422,173,56,3,2023-05-23,70.21
3423,672,113,2,2023-05-23,30.98
3424,164,13,4,2023-05-23,18.78
3425,465,184,3,2023-05-23,51.99
3426,995,18,1,2023-05-23,99.35
3427,497,182,1,2023-05-23,30.83
3428,700,113,3,2023-05-23,30.98
3429,395,171,3,2023-05-23,69.05
3430,703,39,4,2023-05-23,95.92
3431,917,189,3,2023-05-23,82.77
3432,308,170,1,2023-05-23,13.65
3433,768,79,4,2023-05-24,50.42
3434,183,146,1,2023-05-24,11.09
3435,629,151,2,2023-05-24,78.87
3436,794,182,3,2023-05-24,30.83
3437,510,30,2,2023-05-24,19.32
3438,708,98,1,2023-05-24,30.55
3439,546,58,2,2023-05-24,61.64
3440,564,196,2,2023-05-24,66.05
3441,624,67,1,2023-05-24,64.75
3442,764,71,1,2023-05-24,53.74
3443,594,146,3,2023-05-24,11.09
3444,744,106,2,2023-05-24,99.41
3445,227,7,4,2023-05-24,58.2
3446,745,40,4,2023-05-24,24.03
3447,733,70,1,2023-05-24,43.77
3448,436,193,1,2023-05-24,82.2
3449,925,68,2,2023-05-24,42.59
3450,422,49,1,2023-05-24,78.21
3451,554,52,4,2023-05-24,80.47
3452,21,114,3,2023-05-24,78.16
3453,554,107,3,2023-05-24,72.89
3454,397,29,2,2023-05-24,51.74
3455,625,149,3,2023-05-24,92.64
3456,105,78,1,2023-05-24,92.83
3457,192,9,1,2023-05-25,15.23
3458,17,175,1,2023-05-25,28.05
3459,120,76,1,2023-05-25,94.25
3460,393,42,2,2023-05-25,82.72
3461,425,179,3,2023-05-25,85.91
3462,129,184,4,2023-05-25,51.99
3463,130,179,3,2023-05-25,85.91
3464,572,198,1,2023-05-25,86.03
3465,560,128,4,2023-05-25,62.76
3466,29,20,2,2023-05-25,10.53
3467,97,155,1,2023-05-25,38.72
3468,10,166,1,2023-05-25,26.81
3469,242,72,4,2023-05-25,46.64
3470,826,65,2,2023-05-25,17.19
3471,956,182,4,2023-05-25,30.83
3472,232,113,2,2023-05-25,30.98
3473,789,24,1,2023-05-25,84.69
3474,284,128,3,2023-05-25,62.76
3475,715,175,1,2023-05-25,28.05
3476,759,199,3,2023-05-25,27.62
3477,802,83,3,2023-05-25,90.16
3478,776,63,2,2023-05-25,65.49
3479,955,185,4,2023-05-25,90.8
3480,726,183,2,2023-05-25,32.66
3481,200,60,1,2023-05-26,67.3
3482,945,99,4,2023-05-26,44.37
3483,79,62,3,2023-05-26,26.43
3484,913,30,3,2023-05-26,19.32
3485,956,22,1,2023-05-26,23.28
3486,855,126,4,2023-05-26,15.19
3487,856,157,1,2023-05-26,14.43
3488,173,169,1,2023-05-26,53.88
3489,467,42,2,2023-05-26,82.72
3490,581,98,1,2023-05-26,30.55
3491,416,193,4,2023-05-26,82.2
3492,940,31,1,2023-05-26,51.2
3493,449,158,4,2023-05-26,22.27
3494,87,112,3,2023-05-26,11.95
3495,101,146,1,2023-05-26,11.09
3496,8,122,4,2023-05-26,67.99
3497,845,17,3,2023-05-26,94.5
3498,200,38,4,2023-05-26,52.63
3499,505,142,3,2023-05-26,45.55
3500,87,110,2,2023-05-26,25.42
3501,43,184,1,2023-05-26,51.99
3502,385,22,1,2023-05-26,23.28
3503,621,195,3,2023-05-26,71.6
3504,435,56,2,2023-05-26,70.21
3505,408,119,4,2023-05-27,90.33
3506,483,147,2,2023-05-27,53.98
3507,664,57,4,2023-05-27,84.9
3508,17,172,4,2023-05-27,85.78
3509,645,35,1,2023-05-27,11.56
3510,148,114,3,2023-05-27,78.16
3511,277,125,1,2023-05-27,53.93
3512,232,129,1,2023-05-27,72.93
3513,826,52,1,2023-05-27,80.47
3514,927,85,4,2023-05-27,99.81
3515,366,198,1,2023-05-27,86.03
3516,228,165,4,2023-05-27,46.15
3517,651,65,3,2023-05-27,17.19
3518,436,179,4,2023-05-27,85.91
3519,399,129,4,2023-05-27,72.93
3520,211,21,2,2023-05-27,14.29
3521,391,181,1,2023-05-27,69.0
3522,499,16,1,2023-05-27,87.93
3523,540,123,1,2023-05-27,25.18
3524,563,61,1,2023-05-27,36.82
3525,491,54,2,2023-05-27,82.01
3526,442,168,2,2023-05-27,71.14
3527,261,26,2,2023-05-27,26.82
3528,773,80,2,2023-05-27,58.28
3529,350,65,1,2023-05-28,17.19
3530,352,100,4,2023-05-28,68.85
3531,520,74,3,2023-05-28,42.05
3532,320,192,2,2023-05-28,42.85
3533,138,171,4,2023-05-28,69.05
3534,550,17,2,2023-05-28,94.5
3535,623,121,1,2023-05-28,59.81
3536,992,187,1,2023-05-28,84.34
3537,368,23,4,2023-05-28,41.4
